participant_id,participant,experiment,exp_group,sex,age,stimulus,logdice,stim_code,source_code,source_type,is_drm,response,accuracy,rt,log_rt,rt_valid,list_num,word_num,list_half,interval,verbalization,interval_label,verbalization_label
Попова_д_27,27,Попова_д,EG1,f,21,река,10.2676516439352,1,1,self,0,0,0,6.989,1.9443374844949919,True,2,7,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,небо,9.39539475761566,1,0,partner,0,0,1,6.723,1.9055344834868997,True,2,8,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,лавина,7.51955588082066,1,1,self,0,1,1,1.189,0.17311261770864483,True,2,9,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,скала,9.39684812429488,1,0,partner,0,1,0,1.624,0.48489224173948625,True,2,10,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,гора,,2,2,drm,1,1,0,4.067,1.4029056269250875,True,2,0,0,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,интерес,8.19467534424044,1,1,self,0,1,1,0.867,-0.1427163022015952,True,3,1,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,знание,8.07594369621188,1,0,partner,0,0,1,0.874,-0.1346749033266016,True,3,2,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,библиотека,10.2943144728552,1,1,self,0,0,0,5.26,1.6601310267496185,True,3,3,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,страница,10.0550873183058,1,0,partner,0,1,0,12.152,2.4974937652934717,True,3,4,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,учеба,5.7949812572643,1,1,self,0,1,1,2.051,0.7183274790902436,True,3,5,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,история,9.47715690668496,1,0,partner,0,0,1,1.71,0.5364933705145685,True,3,6,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,чтение,10.0997964554943,1,1,self,0,1,1,2.106,0.7447904137117837,True,3,7,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,буква,7.71378001021515,1,0,partner,0,1,0,1.661,0.5074198306311578,True,3,8,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,обложка,8.74217189935687,1,1,self,0,1,1,2.402,0.8763017236577919,True,3,9,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,переплет,9.28957884499014,1,0,partner,0,0,1,3.507,1.2547609711580412,True,3,10,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,книга,,2,2,drm,1,1,0,1.011,0.010939940038334263,True,3,0,0,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,кровать,8.25259696598966,1,1,self,0,1,1,5.132,1.63549544675339,True,4,1,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,ночь,10.1215986928889,1,0,partner,0,0,1,4.362,1.4729306677794374,True,4,2,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,отдых,9.12925617768409,1,1,self,0,1,1,0.863,-0.14734058789870913,True,4,3,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,тепло,7.4062808344878,1,0,partner,0,1,0,1.439,0.3639484279052308,True,4,4,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,подушка,8.08357910262921,1,1,self,0,1,1,2.196,0.7866375236472842,True,4,5,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,мечта,8.53225956218292,1,0,partner,0,1,0,4.261,1.449503874517775,True,4,6,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,одеяло,7.97281954156205,1,1,self,0,1,1,1.904,0.6439569363691735,True,4,7,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,темнота,7.32271009353237,1,0,partner,0,1,0,24.813,,False,4,8,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,звезды,6.94809137023272,1,1,self,0,1,1,2.329,0.845438990902204,True,4,9,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,мягкость,,1,0,partner,0,0,1,1.746,0.5573274574174104,True,4,10,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,сон,,2,2,drm,1,0,0,0.835,-0.18032355413128162,True,4,0,0,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,стол,10.6634501952256,1,1,self,0,1,1,3.619,1.2861977445816055,True,5,1,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,деревянный,9.16404389830872,1,0,partner,0,0,1,1.834,0.6064993738342731,True,5,2,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,сидеть,10.1439467163498,1,1,self,0,1,1,1.356,0.3045391895182039,True,5,3,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,кресло,9.98036401761074,1,0,partner,0,1,0,15.9,,False,5,4,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,мебель,9.15977871635753,1,1,self,0,0,0,6.862,1.925998944436258,True,5,5,1,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,спинка,11.5970062916951,1,0,partner,0,1,0,2.131,0.75659135311648,True,5,6,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,ножки,9.95550601435996,1,1,self,0,0,0,1.0,0.0,True,5,7,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,сидение,8.42966610566237,1,0,partner,0,1,0,1.367,0.3126185577418125,True,5,8,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,табурет,8.49002950242967,1,1,self,0,0,0,4.519,1.5082907304291426,True,5,9,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,обед,6.77037437329366,1,0,partner,0,0,1,2.535,0.9301936370431465,True,5,10,2,0,0,immediate,no_verb
Попова_д_27,27,Попова_д,EG1,f,21,стул,,2,2,drm,1,0,0,2.939,1.0780693874367804,True,5,0,0,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,волны,10.2253084554615,1,1,self,0,1,1,2.271,0.8202202631234213,True,1,1,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,пляж,8.69750509701115,1,0,partner,0,0,1,2.95,1.0818051703517284,True,1,2,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,песок,9.04237722877322,1,1,self,0,1,1,1.708,0.5353230953663781,True,1,3,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,вода,9.73324032842172,1,0,partner,0,1,0,1.56,0.44468582126144574,True,1,4,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,спокойствие,6.90421485001336,1,1,self,0,0,0,1.398,0.33504264381161847,True,1,5,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,закат,8.05763816589975,1,0,partner,0,0,1,1.952,0.6688544879909007,True,1,6,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,лето,8.41582156734133,1,1,self,0,1,1,0.902,-0.10314075891951337,True,1,7,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,соль,7.88185157901076,1,0,partner,0,0,1,0.849,-0.16369609267078977,True,1,8,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,чайка,8.3137989219784,1,1,self,0,1,1,1.561,0.445326641533295,True,1,9,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,корабль,10.1857601162805,1,0,partner,0,0,1,0.902,-0.10314075891951337,True,1,10,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,море,,2,2,drm,1,0,0,1.655,0.5038010088290262,True,1,0,0,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,снег,9.87285264957895,1,1,self,0,1,1,2.057,0.7212486106708201,True,2,1,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,высота,9.51413881228487,1,0,partner,0,0,1,1.755,0.5624688569178291,True,2,2,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,камень,9.53683415940488,1,1,self,0,0,0,1.939,0.6621723762605147,True,2,3,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,вершина,10.9851345563969,1,0,partner,0,1,0,5.081,1.625508092611595,True,2,4,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,альпинист,7.40369919466379,1,1,self,0,0,0,1.583,0.4593217808988751,True,2,5,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,лыжи,7.80692511638619,1,0,partner,0,0,1,1.895,0.6392188385343897,True,2,6,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,река,10.2676516439352,1,1,self,0,1,1,1.397,0.3343270802748248,True,2,7,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,небо,9.39539475761566,1,0,partner,0,0,1,2.063,0.7241612340891148,True,2,8,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,лавина,7.51955588082066,1,1,self,0,1,1,1.517,0.41673470036639515,True,2,9,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,скала,9.39684812429488,1,0,partner,0,0,1,1.977,0.6815805441884799,True,2,10,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,гора,,2,2,drm,1,0,0,2.686,0.9880530981010458,True,2,0,0,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,интерес,8.19467534424044,1,1,self,0,0,0,1.854,0.6173454671436635,True,3,1,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,знание,8.07594369621188,1,0,partner,0,0,1,1.877,0.6296747576043717,True,3,2,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,библиотека,10.2943144728552,1,1,self,0,1,1,1.218,0.19721016928770527,True,3,3,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,страница,10.0550873183058,1,0,partner,0,0,1,1.402,0.3378997886123983,True,3,4,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,учеба,5.7949812572643,1,1,self,0,0,0,2.467,0.9030028375472197,True,3,5,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,история,9.47715690668496,1,0,partner,0,0,1,20.527,,False,3,6,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,чтение,10.0997964554943,1,1,self,0,1,1,2.002,0.6941466808930288,True,3,7,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,буква,7.71378001021515,1,0,partner,0,0,1,1.572,0.45234869400701483,True,3,8,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,обложка,8.74217189935687,1,1,self,0,1,1,2.356,0.8569652657893402,True,3,9,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,переплет,9.28957884499014,1,0,partner,0,0,1,0.918,-0.08555788836164654,True,3,10,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,книга,,2,2,drm,1,1,0,1.969,0.6775257996569886,True,3,0,0,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,кровать,8.25259696598966,1,1,self,0,1,1,1.184,0.16889853646181388,True,4,1,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,ночь,10.1215986928889,1,0,partner,0,0,1,1.59,0.4637340162321402,True,4,2,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,отдых,9.12925617768409,1,1,self,0,0,0,3.08,1.1249295969854831,True,4,3,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,тепло,7.4062808344878,1,0,partner,0,0,1,1.829,0.6037693694087286,True,4,4,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,подушка,8.08357910262921,1,1,self,0,1,1,1.005,0.004987541511038968,True,4,5,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,мечта,8.53225956218292,1,0,partner,0,0,1,1.598,0.46875284734408296,True,4,6,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,одеяло,7.97281954156205,1,1,self,0,1,1,1.377,0.3199072197465178,True,4,7,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,темнота,7.32271009353237,1,0,partner,0,0,1,2.602,0.9562803800903135,True,4,8,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,звезды,6.94809137023272,1,1,self,0,1,1,1.461,0.37912113276856246,True,4,9,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,мягкость,,1,0,partner,0,0,1,3.682,1.303456082810886,True,4,10,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,сон,,2,2,drm,1,0,0,1.781,0.5771750043075246,True,4,0,0,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,стол,10.6634501952256,1,1,self,0,1,1,1.075,0.07232066157962608,True,5,1,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,деревянный,9.16404389830872,1,0,partner,0,0,1,1.308,0.268499253035007,True,5,2,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,сидеть,10.1439467163498,1,1,self,0,0,0,3.049,1.1148136680061178,True,5,3,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,кресло,9.98036401761074,1,0,partner,0,0,1,1.419,0.34995239817790563,True,5,4,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,мебель,9.15977871635753,1,1,self,0,1,1,1.471,0.3859424416193005,True,5,5,1,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,спинка,11.5970062916951,1,0,partner,0,0,1,1.549,0.4376095614347315,True,5,6,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,ножки,9.95550601435996,1,1,self,0,1,1,0.689,-0.37251400796847856,True,5,7,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,сидение,8.42966610566237,1,0,partner,0,0,1,1.12,0.11332868530700327,True,5,8,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,табурет,8.49002950242967,1,1,self,0,1,1,1.589,0.4631048875545789,True,5,9,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,обед,6.77037437329366,1,0,partner,0,0,1,1.009,0.008959741371471801,True,5,10,2,0,0,immediate,no_verb
Попова_д_28,28,Попова_д,EG1,f,21,стул,,2,2,drm,1,1,0,1.385,0.32570013963930183,True,5,0,0,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,волны,10.2253084554615,1,1,self,0,0,0,3.84,1.3454723665996355,True,1,1,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,пляж,8.69750509701115,1,0,partner,0,0,1,0.615,-0.4861330111756192,True,1,2,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,песок,9.04237722877322,1,1,self,0,0,0,1.309,0.2692634869277628,True,1,3,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,вода,9.73324032842172,1,0,partner,0,0,1,0.973,-0.027371196796132015,True,1,4,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,спокойствие,6.90421485001336,1,1,self,0,0,0,0.836,-0.17912666589743548,True,1,5,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,закат,8.05763816589975,1,0,partner,0,0,1,0.416,-0.8770700187208739,True,1,6,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,лето,8.41582156734133,1,1,self,0,0,0,2.025,0.7055697005585024,True,1,7,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,соль,7.88185157901076,1,0,partner,0,0,1,1.288,0.2530906276821619,True,1,8,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,чайка,8.3137989219784,1,1,self,0,0,0,1.938,0.6616565134685745,True,1,9,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,корабль,10.1857601162805,1,0,partner,0,0,1,3.537,1.2632789102233435,True,1,10,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,море,,2,2,drm,1,1,0,1.697,0.5288619862520894,True,1,0,0,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,снег,9.87285264957895,1,1,self,0,0,0,0.875,-0.13353139262452263,True,2,1,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,высота,9.51413881228487,1,0,partner,0,1,0,1.525,0.4219944100593749,True,2,2,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,камень,9.53683415940488,1,1,self,0,0,0,2.667,0.9809542451998772,True,2,3,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,вершина,10.9851345563969,1,0,partner,0,0,1,2.785,1.0242478733792475,True,2,4,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,альпинист,7.40369919466379,1,1,self,0,1,1,0.989,-0.011060947359424948,True,2,5,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,лыжи,7.80692511638619,1,0,partner,0,0,1,4.299,1.4583824375141445,True,2,6,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,река,10.2676516439352,1,1,self,0,0,0,1.935,0.6601073264817452,True,2,7,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,небо,9.39539475761566,1,0,partner,0,0,1,1.18,0.16551443847757333,True,2,8,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,лавина,7.51955588082066,1,1,self,0,1,1,0.984,-0.016129381929883644,True,2,9,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,скала,9.39684812429488,1,0,partner,0,1,0,4.018,1.3907842663927426,True,2,10,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,гора,,2,2,drm,1,0,0,1.435,0.3611648492115845,True,2,0,0,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,интерес,8.19467534424044,1,1,self,0,1,1,1.821,0.5993858007454709,True,3,1,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,знание,8.07594369621188,1,0,partner,0,1,0,2.014,0.7001227942963705,True,3,2,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,библиотека,10.2943144728552,1,1,self,0,0,0,2.748,1.010873374360103,True,3,3,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,страница,10.0550873183058,1,0,partner,0,0,1,0.997,-0.0030045090202987243,True,3,4,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,учеба,5.7949812572643,1,1,self,0,0,0,1.723,0.5440669575457926,True,3,5,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,история,9.47715690668496,1,0,partner,0,0,1,0.896,-0.10981486600720657,True,3,6,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,чтение,10.0997964554943,1,1,self,0,0,0,1.121,0.11422114409002286,True,3,7,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,буква,7.71378001021515,1,0,partner,0,1,0,1.808,0.5922212619699848,True,3,8,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,обложка,8.74217189935687,1,1,self,0,0,0,2.095,0.7395535533741011,True,3,9,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,переплет,9.28957884499014,1,0,partner,0,0,1,3.521,1.2587450401729154,True,3,10,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,книга,,2,2,drm,1,1,0,1.08,0.0769610411361284,True,3,0,0,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,кровать,8.25259696598966,1,1,self,0,1,1,5.691,1.7388859796209868,True,4,1,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,ночь,10.1215986928889,1,0,partner,0,0,1,3.038,1.111199404173581,True,4,2,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,отдых,9.12925617768409,1,1,self,0,1,1,1.398,0.33504264381161847,True,4,3,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,тепло,7.4062808344878,1,0,partner,0,0,1,0.922,-0.08121005542554317,True,4,4,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,подушка,8.08357910262921,1,1,self,0,0,0,1.062,0.060153922819747144,True,4,5,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,мечта,8.53225956218292,1,0,partner,0,0,1,2.063,0.7241612340891148,True,4,6,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,одеяло,7.97281954156205,1,1,self,0,0,0,1.025,0.024692612590371414,True,4,7,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,темнота,7.32271009353237,1,0,partner,0,0,1,1.538,0.43048287108345223,True,4,8,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,звезды,6.94809137023272,1,1,self,0,0,0,0.815,-0.2045671657412744,True,4,9,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,мягкость,,1,0,partner,0,0,1,1.523,0.4206820739130247,True,4,10,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,сон,,2,2,drm,1,0,0,1.299,0.2615947376884624,True,4,0,0,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,стол,10.6634501952256,1,1,self,0,0,0,1.58,0.4574248470388755,True,5,1,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,деревянный,9.16404389830872,1,0,partner,0,0,1,3.328,1.2023715229589622,True,5,2,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,сидеть,10.1439467163498,1,1,self,0,0,0,0.759,-0.27575350158650713,True,5,3,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,кресло,9.98036401761074,1,0,partner,0,0,1,5.277,1.6633577544235307,True,5,4,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,мебель,9.15977871635753,1,1,self,0,1,1,1.783,0.5782973388810033,True,5,5,1,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,спинка,11.5970062916951,1,0,partner,0,0,1,3.056,1.117106871304274,True,5,6,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,ножки,9.95550601435996,1,1,self,0,0,0,1.489,0.398104753701872,True,5,7,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,сидение,8.42966610566237,1,0,partner,0,1,0,1.126,0.11867152971749854,True,5,8,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,табурет,8.49002950242967,1,1,self,0,0,0,1.827,0.6026752773958697,True,5,9,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,обед,6.77037437329366,1,0,partner,0,0,1,0.839,-0.1755445725149309,True,5,10,2,0,0,immediate,no_verb
Попова_д_29,29,Попова_д,EG1,m,21,стул,,2,2,drm,1,0,0,3.338,1.2053718252396433,True,5,0,0,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,волны,10.2253084554615,1,1,self,0,0,0,1.127,0.11955923505763925,True,1,1,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,пляж,8.69750509701115,1,0,partner,0,0,1,2.785,1.0242478733792475,True,1,2,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,песок,9.04237722877322,1,1,self,0,1,1,2.546,0.9345235001352147,True,1,3,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,вода,9.73324032842172,1,0,partner,0,1,0,3.242,1.1761904233134843,True,1,4,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,спокойствие,6.90421485001336,1,1,self,0,0,0,8.038,2.0841802960270095,True,1,5,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,закат,8.05763816589975,1,0,partner,0,1,0,2.018,0.7021069219314171,True,1,6,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,лето,8.41582156734133,1,1,self,0,1,1,3.377,1.2169877414034307,True,1,7,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,соль,7.88185157901076,1,0,partner,0,0,1,0.975,-0.025317807984289897,True,1,8,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,чайка,8.3137989219784,1,1,self,0,1,1,0.812,-0.20825493882045903,True,1,9,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,корабль,10.1857601162805,1,0,partner,0,0,1,1.913,0.6486726904581158,True,1,10,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,море,,2,2,drm,1,1,0,1.395,0.33289441527332897,True,1,0,0,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,снег,9.87285264957895,1,1,self,0,1,1,2.731,1.0046678424915678,True,2,1,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,высота,9.51413881228487,1,0,partner,0,0,1,1.804,0.5900064216404319,True,2,2,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,камень,9.53683415940488,1,1,self,0,1,1,2.432,0.8887139641039206,True,2,3,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,вершина,10.9851345563969,1,0,partner,0,0,1,0.982,-0.01816397062767118,True,2,4,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,альпинист,7.40369919466379,1,1,self,0,1,1,1.882,0.6323350411631878,True,2,5,1,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,лыжи,7.80692511638619,1,0,partner,0,0,1,1.696,0.5282725373697112,True,2,6,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,река,10.2676516439352,1,1,self,0,1,1,3.171,1.1540469955562103,True,2,7,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,небо,9.39539475761566,1,0,partner,0,0,1,0.974,-0.026343975339601977,True,2,8,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,лавина,7.51955588082066,1,1,self,0,0,0,1.098,0.09349034308733897,True,2,9,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,скала,9.39684812429488,1,0,partner,0,1,0,2.96,1.085189268335969,True,2,10,2,0,0,immediate,no_verb
Попова_д_30,30,Попова_д,EG1,f,24,гора,,2,2,drm,1,1,0,1.718,0.5411608235620636,True,2,0,0,0,0,immediate,no_verb
